timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
1778052000000,81503.11,81594.75,81490.56,81525.17,24.71079,1778052299999,2014841.1613407,7976,15.96204,1301426.5271524,0
1778052300000,81525.18,81596.15,81525.17,81553.78,24.44582,1778052599999,1993910.1185467,7220,15.66952,1278015.8978472,0
1778052600000,81553.78,81553.78,81442.56,81442.56,51.93849,1778052899999,4233304.7399252,8891,16.08248,1311066.2103887,0
1778052900000,81442.56,81459.99,81422.17,81459.99,34.22382,1778053199999,2787333.083148,4700,8.15362,664036.2902329,0
1778053200000,81459.98,81459.99,81400.0,81412.5,41.33636,1778053499999,3365604.4017325,6185,10.11777,823764.3181507,0
1778053500000,81412.5,81461.26,81385.0,81426.65,55.69168,1778053799999,4533997.8022051,7606,17.52065,1426293.4366792,0
1778053800000,81426.65,81426.66,81340.0,81349.86,59.88208,1778054099999,4872402.2401789,6455,10.69564,870212.9257563,0
1778054100000,81349.85,81393.16,81307.81,81359.82,88.56448,1778054399999,7204960.5673877,5950,55.60591,4524150.7131698,0
1778054400000,81359.82,81511.21,81328.68,81509.39,43.98262,1778054699999,3581118.546805,7385,30.18587,2457899.8907568,0
1778054700000,81509.4,81620.92,81509.39,81546.01,133.3542,1778054999999,10878874.3214305,12099,31.45047,2565499.7347396,0
1778055000000,81546.01,81608.57,81513.62,81547.5,67.70854,1778055299999,5522503.9913817,7965,23.7364,1936104.0125594,0
1778055300000,81547.51,81547.51,81514.03,81514.04,14.42769,1778055599999,1176278.9910137,3921,7.22793,589278.5612321,0
1778055600000,81514.04,81579.95,81500.0,81563.8,16.15208,1778055899999,1316910.1167061,5513,10.28019,838191.3425545,0
1778055900000,81563.8,81570.0,81550.01,81570.0,12.7409,1778056199999,1039116.2868658,3221,6.77113,552235.8437699,0
1778056200000,81570.0,81884.42,81569.0,81715.48,347.48549,1778056499999,28412125.3340908,26800,178.06787,14560826.7362002,0
1778056500000,81715.48,81836.67,81621.35,81663.62,125.58847,1778056799999,10267760.6980352,15767,38.28236,3129653.1071713,0
1778056800000,81663.61,81730.0,81652.0,81700.01,27.27935,1778057099999,2228417.253554,6483,13.4841,1101478.7115466,0
1778057100000,81700.01,81723.42,81640.0,81640.01,34.73074,1778057399999,2837058.6889658,6532,11.58907,946599.6537888,0
1778057400000,81640.0,81950.0,81621.49,81920.76,320.20399,1778057699999,26198315.3778992,38571,215.38531,17619492.7813865,0
1778057700000,81920.77,81986.0,81860.0,81945.66,209.76009,1778057999999,17185144.3728466,22530,125.17955,10254934.7057098,0
1778058000000,81945.66,81966.0,81761.84,81817.94,99.2397,1778058299999,8121505.1186035,13700,22.07417,1806529.575862,0
1778058300000,81817.93,81950.0,81776.52,81854.67,110.17335,1778058599999,9020776.5615368,12502,66.73519,5463607.6796409,0
1778058600000,81854.67,81939.99,81815.2,81815.2,34.44273,1778058899999,2820184.7633812,8052,14.64521,1199254.8438153,0
1778058900000,81815.21,81865.6,81815.2,81830.47,25.60607,1778059199999,2095457.5205971,4795,14.45906,1183262.3749038,0
1778059200000,81830.47,81830.47,81682.7,81718.97,59.02082,1778059499999,4824263.6863045,9608,26.99336,2206241.2041159,0
1778059500000,81718.97,81765.81,81695.49,81765.8,32.59566,1778059799999,2664002.4021452,4384,22.53103,1841486.8145719,0
1778059800000,81765.8,81997.0,81760.0,81929.15,146.08994,1778060099999,11967060.688682,16591,84.56956,6927058.5098384,0
1778060100000,81929.16,82010.0,81895.77,82009.99,219.82929,1778060399999,18020864.6477138,15798,181.7492,14900532.9075923,0
1778060400000,82010.0,82060.0,82000.0,82014.77,108.71011,1778060699999,8916498.0276373,13099,68.80045,5643255.6068143,0
1778060700000,82014.78,82014.78,81767.72,81894.4,145.85844,1778060999999,11945458.7872544,17576,42.58581,3486104.373343,0
1778061000000,81894.4,81959.0,81841.9,81955.21,52.29718,1778061299999,4283755.0990214,7211,30.53472,2501211.1072512,0
1778061300000,81955.22,81997.0,81953.23,81997.0,62.87021,1778061599999,5153759.5518966,7189,30.39685,2491658.4232765,0
1778061600000,81997.0,82058.0,81975.59,82038.01,82.2674,1778061899999,6747127.072981,11833,53.70006,4404195.838823,0
1778061900000,82038.0,82038.0,81953.25,82018.5,57.29616,1778062199999,4697599.4462928,7479,24.27966,1990620.3188385,0
1778062200000,82018.51,82131.0,82018.51,82042.78,114.67228,1778062499999,9411975.3414144,12370,83.745,6873601.9543958,0
1778062500000,82042.79,82135.49,82004.95,82132.4,68.2547,1778062799999,5602770.4460588,11618,49.11546,4031831.9944813,0
1778062800000,82132.4,82206.97,82104.25,82174.0,195.62012,1778063099999,16071411.5624856,15996,89.34386,7340356.3088711,0
1778063100000,82174.93,82243.2,82112.29,82191.51,163.71747,1778063399999,13454709.1934647,11296,68.24766,5609570.098818,0
1778063400000,82191.51,82292.65,82162.51,82226.64,120.07891,1778063699999,9874032.7883346,11960,87.09967,7162658.5796454,0
1778063700000,82226.64,82294.45,82207.65,82247.22,152.85918,1778063999999,12573936.8003183,11637,64.75396,5325766.5023502,0
1778064000000,82247.23,82298.2,82216.39,82250.01,68.88625,1778064299999,5667075.5541257,8310,46.71678,3843171.8701038,0
1778064300000,82250.0,82284.75,82137.77,82169.66,67.01093,1778064599999,5509703.2322821,11758,30.2426,2486327.7615068,0
1778064600000,82169.66,82390.0,82151.26,82346.72,140.8597,1778064899999,11590534.3212092,15960,110.49418,9091787.9408333,0
1778064900000,82346.72,82355.59,82280.03,82290.04,71.32781,1778065199999,5871573.0247468,9820,43.84678,3609466.0009596,0
1778065200000,82290.03,82428.0,82261.6,82407.41,81.68102,1778065499999,6727322.3363043,12995,63.92356,5264901.4037863,0
1778065500000,82407.4,82484.21,82407.4,82456.4,89.43216,1778065799999,7373019.3916159,9208,71.85481,5923718.9710474,0
1778065800000,82456.4,82465.92,82381.0,82417.55,52.78224,1778066099999,4350397.8953703,5723,26.09318,2150578.9471244,0
1778066100000,82417.55,82610.0,82412.15,82528.93,212.26031,1778066399999,17516511.8852661,19646,157.35316,12985604.0065269,0
1778066400000,82528.92,82850.0,82528.92,82761.29,344.18564,1778066699999,28477078.9383542,29534,237.74448,19671139.4978075,0
1778066700000,82761.29,82807.91,82636.72,82684.01,148.81039,1778066999999,12305356.3060981,12186,48.43703,4005788.3581721,0
1778067000000,82684.0,82716.55,82640.6,82698.28,77.3925,1778067299999,6398527.813099,10863,51.81721,4284084.0357491,0
1778067300000,82698.28,82770.4,82698.28,82715.21,75.12659,1778067599999,6215123.0068124,10677,43.64242,3610314.9778487,0
1778067600000,82715.2,82747.27,82500.0,82501.85,134.41347,1778067899999,11098817.7160038,15796,44.08539,3639941.3058681,0
1778067900000,82501.85,82586.78,82482.72,82531.25,106.61446,1778068199999,8796939.2106892,12215,43.77962,3612514.7690688,0
1778068200000,82531.25,82587.26,82528.91,82551.69,51.97293,1778068499999,4290493.1668653,9786,19.80021,1634448.4810857,0
1778068500000,82551.7,82559.95,82506.0,82522.89,61.26158,1778068799999,5055652.8482507,7659,26.68376,2202004.7548451,0
1778068800000,82522.88,82539.33,82368.3,82368.3,82.22727,1778069099999,6780508.2355142,13645,25.99302,2143191.7745187,0
1778069100000,82368.31,82408.6,82316.66,82353.71,79.42508,1778069399999,6541456.5035809,12574,29.32456,2415083.2475725,0
1778069400000,82353.71,82385.03,82200.0,82200.47,87.07561,1778069699999,7167040.8051833,14139,43.02039,3541347.8961326,0
1778069700000,82200.47,82336.12,82184.21,82271.16,108.19372,1778069999999,8899578.5657436,18469,52.41121,4311512.7332592,0
1778070000000,82271.15,82487.7,82271.15,82414.36,73.98284,1778070299999,6096655.816599,12289,54.11815,4459213.7264466,0
1778070300000,82414.37,82446.0,82382.59,82388.49,42.51918,1778070599999,3504051.5105164,5858,24.71315,2036543.5928843,0
1778070600000,82388.48,82430.22,82356.79,82430.21,42.33292,1778070899999,3487619.6296393,7637,21.39355,1762506.8776483,0
1778070900000,82430.21,82430.8,82322.06,82343.13,42.10273,1778071199999,3467762.5555974,7030,23.26923,1916387.7260892,0
1778071200000,82343.12,82347.71,82296.58,82347.7,46.87546,1778071499999,3858907.2641485,6849,16.51163,1359339.6346487,0
1778071500000,82347.71,82420.08,82310.94,82393.81,39.65596,1778071799999,3266166.8917311,7803,14.30332,1178118.1821103,0
1778071800000,82393.81,82424.72,82270.0,82304.81,63.59416,1778072099999,5237890.554148,9273,28.77658,2370368.5872555,0
1778072100000,82304.81,82364.91,82164.61,82220.47,112.94317,1778072399999,9289612.7555811,12981,45.44847,3737870.7869989,0
1778072400000,82220.47,82220.47,82044.28,82091.14,134.37743,1778072699999,11037459.4256618,21601,55.53904,4561855.4741009,0
1778072700000,82091.15,82126.28,81840.0,82025.41,200.85376,1778072999999,16465983.4915446,30765,66.035,5413955.7213595,0
1778073000000,82025.41,82166.66,82017.97,82109.73,82.3167,1778073299999,6759020.4029863,14307,56.20608,4614919.5689821,0
1778073300000,82109.72,82164.05,82023.21,82023.21,68.69794,1778073599999,5640343.7439017,11230,23.08835,1896137.1331449,0
1778073600000,82023.2,82088.73,81965.38,81994.65,53.37383,1778073899999,4378122.2611541,13848,26.08477,2139741.8819337,0
1778073900000,81994.66,81999.45,81880.0,81952.97,80.85446,1778074199999,6624665.1319783,17310,49.85257,4084531.2667083,0
1778074200000,81952.98,82059.89,81840.01,82003.81,94.62999,1778074499999,7755713.423672,29387,59.27144,4857911.1093462,0
1778074500000,82003.82,82024.56,81762.78,81862.01,79.07952,1778074799999,6476188.1557622,26031,31.63252,2591103.5472563,0
1778074800000,81862.01,81937.57,81835.17,81912.3,58.14163,1778075099999,4761004.6327201,19486,31.95578,2616831.5848666,0
1778075100000,81912.29,81921.26,81600.0,81728.1,206.15379,1778075399999,16843076.4618953,34624,66.89808,5465696.6885158,0
1778075400000,81728.11,81735.6,81612.91,81735.6,111.65708,1778075699999,9119224.4646757,22455,44.69623,3650284.3951746,0
1778075700000,81735.6,81791.8,81655.94,81670.89,77.76556,1778075999999,6354858.6739027,15283,34.6028,2827814.2850808,0
1778076000000,81670.9,81695.25,81406.79,81406.79,263.13618,1778076299999,21456538.1110865,29999,36.52554,2979138.0426291,0
1778076300000,81406.8,81439.23,81136.0,81429.93,303.71617,1778076599999,24693917.0981948,44230,126.87274,10316078.8322985,0
