timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
1769403900000,2865.27,2865.27,2859.92,2862.8,3076.5193,1769404199999,8804075.02967,14857,512.0636,1465402.120143,0
1769404200000,2862.8,2863.33,2861.32,2862.32,1466.0296,1769404499999,4196336.782515,8806,417.2751,1194412.625214,0
1769404500000,2862.32,2865.0,2862.32,2864.07,803.2144,1769404799999,2300532.490813,12315,242.8674,695566.415346,0
1769404800000,2864.07,2869.11,2863.75,2866.3,1270.1271,1769405099999,3640518.342671,12302,487.741,1397828.927225,0
1769405100000,2866.3,2869.11,2865.58,2868.16,920.2793,1769405399999,2639083.888061,8930,234.3839,672113.591717,0
1769405400000,2868.17,2869.6,2864.81,2869.16,1990.832,1769405699999,5709138.780262,15693,608.2069,1743883.787585,0
1769405700000,2869.16,2871.5,2864.86,2865.98,1143.8916,1769405999999,3280947.182109,15196,253.0545,725865.627209,0
1769406000000,2865.97,2868.6,2865.13,2868.18,941.3345,1769406299999,2698353.940529,6088,224.9774,644927.158741,0
1769406300000,2868.18,2870.84,2866.44,2869.08,916.628,1769406599999,2629156.958445,13181,269.0654,771654.933798,0
1769406600000,2869.07,2873.32,2869.07,2870.69,1085.2875,1769406899999,3115808.516387,10570,400.1899,1149000.995362,0
1769406900000,2870.7,2871.96,2869.65,2869.65,736.3659,1769407199999,2113975.5754,9787,174.065,499730.568149,0
1769407200000,2869.66,2870.6,2867.38,2869.06,1031.6559,1769407499999,2960168.078677,8652,169.3637,485931.918747,0
1769407500000,2869.06,2875.47,2869.06,2870.76,2043.1274,1769407799999,5869323.842742,14508,1089.2658,3129251.66836,0
1769407800000,2870.77,2873.84,2867.36,2867.81,1112.0077,1769408099999,3192048.760756,16480,283.4749,813768.375788,0
1769408100000,2867.81,2871.46,2866.06,2870.83,1437.9281,1769408399999,4124280.996149,11957,297.5251,853359.614708,0
1769408400000,2870.83,2874.35,2870.37,2873.67,798.2205,1769408699999,2292714.544461,10324,265.7578,763299.211748,0
1769408700000,2873.67,2883.96,2872.2,2881.62,3260.6017,1769408999999,9387243.698371,26594,2012.0417,5790733.151875,0
1769409000000,2881.62,2884.0,2878.8,2880.49,1520.3879,1769409299999,4381079.53793,20208,938.84,2705242.715603,0
1769409300000,2880.48,2883.18,2880.22,2882.0,1457.3186,1769409599999,4199700.439617,17049,610.7973,1760104.022102,0
1769409600000,2882.0,2888.23,2881.89,2888.22,1871.5631,1769409899999,5401928.811018,15184,926.5498,2674117.740269,0
1769409900000,2888.23,2890.76,2885.81,2889.33,2586.1336,1769410199999,7470229.169674,30837,1401.1724,4047048.574801,0
1769410200000,2889.33,2891.7,2884.89,2886.48,1245.6263,1769410499999,3598430.564976,16942,534.6064,1544483.803741,0
1769410500000,2886.48,2891.83,2886.23,2891.64,1264.7733,1769410799999,3655686.071446,11498,705.6535,2039501.936353,0
1769410800000,2891.64,2895.74,2886.88,2886.88,2313.8332,1769411099999,6691539.138689,30718,1157.7701,3348185.833183,0
1769411100000,2886.89,2894.06,2886.08,2892.66,1061.8614,1769411399999,3070398.154721,14517,621.3665,1796464.486763,0
1769411400000,2892.65,2897.6,2892.21,2894.22,1673.1028,1769411699999,4844801.898617,21177,535.5632,1550710.705634,0
1769411700000,2894.22,2911.61,2892.49,2896.66,5506.0518,1769411999999,15977108.840959,45272,2838.7802,8235592.709821,0
1769412000000,2896.67,2902.65,2896.38,2901.17,1589.1272,1769412299999,4608254.730083,21804,1150.9356,3337317.855996,0
1769412300000,2901.16,2902.37,2894.04,2894.52,999.3968,1769412599999,2896777.320781,17385,374.1041,1084165.186355,0
1769412600000,2894.52,2894.79,2889.49,2890.16,1432.4054,1769412899999,4141508.975846,23801,544.0289,1572863.769721,0
1769412900000,2890.16,2900.52,2890.15,2899.42,1040.9564,1769413199999,3015763.515952,19159,731.6331,2119487.636295,0
1769413200000,2899.42,2902.0,2896.54,2896.95,990.9534,1769413499999,2872609.375353,14229,410.4381,1189827.661941,0
1769413500000,2896.95,2898.56,2896.52,2898.03,476.9121,1769413799999,1381954.15927,10840,223.414,647370.510683,0
1769413800000,2898.03,2907.38,2898.03,2906.18,1223.5786,1769414099999,3551663.587268,15360,592.2846,1719734.214734,0
1769414100000,2906.18,2907.27,2903.16,2904.32,1278.3284,1769414399999,3712929.072459,19870,590.3954,1714643.027339,0
1769414400000,2904.32,2909.46,2902.86,2904.3,1467.8735,1769414699999,4264958.045183,21196,676.7705,1966526.888509,0
1769414700000,2904.3,2908.45,2904.13,2907.78,1350.0633,1769414999999,3923656.730591,22424,752.9488,2188301.298806,0
1769415000000,2907.77,2909.58,2899.29,2899.3,1432.5114,1769415299999,4161309.267717,18321,478.9383,1391491.413669,0
1769415300000,2899.29,2902.0,2897.14,2901.8,1106.6581,1769415599999,3208257.292133,16322,410.3705,1189800.641142,0
1769415600000,2901.8,2934.4,2901.77,2916.68,13877.1825,1769415899999,40545422.959576,71279,7775.6984,22707494.469404,0
1769415900000,2916.68,2918.88,2914.85,2915.92,1672.0937,1769416199999,4877087.812627,20518,634.889,1851812.96848,0
1769416200000,2915.92,2917.64,2913.64,2914.3,968.8581,1769416499999,2824152.876575,17521,682.4534,1989129.79335,0
1769416500000,2914.31,2916.25,2913.25,2916.06,978.3531,1769416799999,2851550.763816,16815,397.7491,1159251.253202,0
1769416800000,2916.06,2916.48,2909.47,2910.95,944.7015,1769417099999,2751632.358571,12872,413.9041,1205794.85294,0
1769417100000,2910.95,2912.7,2909.03,2911.64,946.3707,1769417399999,2754937.880319,14153,607.6535,1768779.992764,0
1769417400000,2911.64,2912.28,2906.93,2907.35,487.9744,1769417699999,1419771.222245,9114,142.0525,413444.826382,0
1769417700000,2907.35,2913.46,2906.66,2912.29,853.3613,1769417999999,2483584.853419,15088,566.6949,1649311.587979,0
1769418000000,2912.29,2913.56,2899.45,2901.41,2142.8357,1769418299999,6222918.289344,23157,647.2461,1879013.466439,0
1769418300000,2901.41,2902.39,2899.87,2900.36,787.5892,1769418599999,2284908.759785,13133,328.6794,953508.087011,0
1769418600000,2900.36,2901.49,2892.87,2893.95,2500.8199,1769418899999,7241258.944869,22176,882.8148,2556390.712173,0
1769418900000,2893.96,2894.62,2889.13,2893.03,2469.5762,1769419199999,7140334.202793,18785,1457.6524,4214022.796692,0
1769419200000,2893.03,2894.44,2890.74,2891.99,945.0562,1769419499999,2733445.379318,12106,333.1867,963857.727859,0
1769419500000,2892.0,2892.99,2888.0,2890.09,755.0663,1769419799999,2182407.256376,10549,253.6064,733113.089944,0
1769419800000,2890.08,2893.27,2887.14,2888.57,1066.9321,1769420099999,3083200.967896,16298,483.9797,1398489.660673,0
1769420100000,2888.56,2891.82,2887.3,2888.89,392.506,1769420399999,1134216.740922,12150,189.0698,546379.233982,0
1769420400000,2888.9,2893.54,2888.9,2891.98,361.6263,1769420699999,1045897.847992,12520,166.0379,480201.441708,0
1769420700000,2891.97,2892.94,2885.69,2886.89,467.9293,1769420999999,1352226.280659,13469,245.2368,708707.625114,0
1769421000000,2886.88,2886.88,2880.5,2883.3,1444.6762,1769421299999,4164425.142387,17839,435.0205,1253905.533032,0
1769421300000,2883.3,2886.84,2883.3,2885.87,474.3372,1769421599999,1368595.429654,12767,261.515,754526.141285,0
1769421600000,2885.87,2889.67,2884.84,2889.66,633.7792,1769421899999,1830098.205256,10769,384.8504,1111176.274533,0
1769421900000,2889.67,2895.36,2889.66,2893.68,1100.8344,1769422199999,3184858.125926,14678,844.7623,2443962.034272,0
1769422200000,2893.68,2895.88,2892.96,2894.02,635.4487,1769422499999,1839252.971339,10259,306.7974,888004.471482,0
1769422500000,2894.02,2898.06,2892.83,2893.59,555.7214,1769422799999,1609332.487776,12964,339.3871,982848.835055,0
1769422800000,2893.59,2895.12,2893.0,2895.11,126.2028,1769423099999,365246.07745,5203,68.0947,197072.603923,0
1769423100000,2895.12,2899.65,2895.1,2898.19,509.6686,1769423399999,1477008.073443,9680,273.304,791975.858591,0
1769423400000,2898.18,2899.77,2897.59,2899.46,411.5251,1769423699999,1192982.650463,8574,179.2876,519679.766185,0
1769423700000,2899.47,2899.61,2895.55,2896.4,433.3932,1769423999999,1255480.99239,7117,95.832,277614.164774,0
1769424000000,2896.4,2899.76,2896.18,2899.75,4018.3629,1769424299999,11649349.460735,30859,2988.4937,8663577.542818,0
1769424300000,2899.76,2901.74,2897.67,2897.67,916.8594,1769424599999,2659123.063817,15328,678.0224,1966411.227047,0
1769424600000,2897.66,2899.16,2896.48,2897.37,186.2028,1769424899999,539559.545917,7311,74.5862,216118.733185,0
