timestamp,open,high,low,close,volume
1775339400,67396.35000000,67478.22000000,67390.11000000,67444.87000000,2.89029000
1775339700,67448.36000000,67518.29000000,67391.17000000,67403.58000000,1.91696000
1775340000,67403.58000000,67428.49000000,67390.83000000,67422.47000000,0.26161000
1775340300,67416.61000000,67417.70000000,67390.00000000,67417.70000000,0.24863000
1775340600,67419.99000000,67419.99000000,67395.90000000,67414.99000000,0.99427000
1775340900,67418.00000000,67476.58000000,67418.00000000,67476.58000000,0.59891000
1775341200,67477.82000000,67477.82000000,67428.89000000,67477.58000000,2.26986000
1775341500,67477.83000000,67484.49000000,67456.24000000,67466.48000000,0.08938000
1775341800,67469.74000000,67469.74000000,67432.95000000,67433.99000000,0.10352000
1775342100,67439.01000000,67444.52000000,67439.01000000,67441.14000000,0.05784000
1775342400,67436.49000000,67500.10000000,67436.47000000,67500.10000000,2.42152000
1775342700,67502.39000000,67506.78000000,67430.01000000,67437.71000000,2.81641000
1775343000,67439.69000000,67448.36000000,67418.86000000,67423.29000000,0.08863000
1775343300,67428.90000000,67434.33000000,67428.90000000,67434.33000000,0.01324000
1775343600,67436.91000000,67436.91000000,67387.28000000,67408.16000000,2.34073000
1775343900,67400.84000000,67438.00000000,67378.19000000,67438.00000000,3.54712000
1775344200,67439.20000000,67439.20000000,67405.75000000,67405.76000000,0.01993000
1775344500,67405.75000000,67405.75000000,67386.82000000,67399.96000000,0.21299000
1775344800,67399.93000000,67399.93000000,67376.52000000,67385.79000000,0.48264000
1775345100,67385.44000000,67385.44000000,67354.71000000,67357.40000000,0.46291000
1775345400,67353.99000000,67365.32000000,67353.99000000,67365.32000000,0.23701000
1775345700,67365.32000000,67365.32000000,67347.59000000,67347.59000000,0.12641000
1775346000,67347.30000000,67370.00000000,67314.80000000,67366.74000000,7.21502000
1775346300,67366.73000000,67366.73000000,67310.00000000,67329.08000000,3.02365000
1775346600,67334.11000000,67350.00000000,67306.01000000,67350.00000000,0.19061000
1775346900,67349.99000000,67350.91000000,67341.85000000,67348.85000000,0.08557000
1775347200,67348.86000000,67349.88000000,67341.69000000,67341.70000000,0.29710000
1775347500,67341.69000000,67341.69000000,67320.00000000,67321.05000000,0.42981000
1775347800,67321.04000000,67321.04000000,67281.73000000,67293.10000000,1.41487000
1775348100,67293.10000000,67298.23000000,67293.10000000,67298.23000000,0.10198000
1775348400,67298.23000000,67298.23000000,67289.63000000,67293.16000000,0.17231000
1775348700,67293.15000000,67311.49000000,67283.47000000,67309.04000000,1.16173000
1775349000,67309.03000000,67309.03000000,67283.81000000,67291.78000000,0.03936000
1775349300,67286.61000000,67302.71000000,67286.61000000,67302.71000000,0.30444000
1775349600,67303.77000000,67308.24000000,67291.90000000,67294.32000000,0.31105000
1775349900,67290.97000000,67303.88000000,67289.59000000,67289.59000000,0.16786000
1775350200,67289.59000000,67289.59000000,67250.00000000,67254.09000000,0.26917000
1775350500,67255.56000000,67255.56000000,67214.75000000,67251.89000000,1.54291000
1775350800,67250.82000000,67270.00000000,67202.84000000,67202.84000000,0.35151000
1775351100,67202.85000000,67219.20000000,67163.39000000,67186.39000000,1.64329000
1775351400,67187.62000000,67240.57000000,67187.62000000,67230.89000000,2.32212000
1775351700,67230.90000000,67230.90000000,67210.35000000,67210.35000000,0.07252000
1775352000,67210.00000000,67215.68000000,67184.40000000,67186.31000000,0.42468000
1775352300,67186.31000000,67192.96000000,67172.95000000,67172.96000000,0.40835000
1775352600,67172.95000000,67172.95000000,67141.82000000,67165.96000000,0.55117000
1775352900,67165.95000000,67165.95000000,67134.32000000,67134.32000000,0.10815000
1775353200,67134.32000000,67150.00000000,67129.03000000,67138.45000000,0.22740000
1775353500,67138.46000000,67147.71000000,67135.91000000,67146.33000000,0.42014000
1775353800,67147.27000000,67153.87000000,67147.27000000,67153.83000000,0.21768000
1775354100,67152.84000000,67152.84000000,67129.02000000,67129.03000000,0.48999000
1775354400,67134.99000000,67134.99000000,67022.67000000,67087.74000000,7.58485000
1775354700,67087.74000000,67087.74000000,67060.40000000,67062.88000000,0.30511000
1775355000,67062.74000000,67062.74000000,67033.41000000,67040.70000000,0.37043000
1775355300,67040.11000000,67116.54000000,67034.97000000,67116.54000000,4.11291000
1775355600,67118.28000000,67151.64000000,67117.00000000,67151.64000000,0.34209000
1775355900,67151.64000000,67200.00000000,67150.00000000,67176.48000000,1.87673000
1775356200,67176.47000000,67207.95000000,67166.70000000,67188.10000000,0.32505000
1775356500,67188.10000000,67198.50000000,67177.44000000,67182.08000000,0.36576000
1775356800,67188.51000000,67189.55000000,67188.13000000,67188.13000000,0.01709000
1775357100,67185.85000000,67185.85000000,67171.88000000,67177.35000000,0.20236000
1775357400,67177.35000000,67201.75000000,67177.35000000,67201.75000000,0.20185000
1775357700,67201.88000000,67215.82000000,67201.88000000,67213.43000000,0.50452000
1775358000,67213.43000000,67229.24000000,67213.42000000,67217.30000000,0.29045000
1775358300,67217.30000000,67217.30000000,67200.00000000,67201.08000000,0.35615000
1775358600,67202.07000000,67226.21000000,67200.01000000,67226.21000000,0.32471000
1775358900,67226.70000000,67226.70000000,67203.07000000,67203.07000000,0.05042000
1775359200,67203.07000000,67203.22000000,67180.00000000,67203.22000000,0.39467000
1775359500,67203.22000000,67203.22000000,67202.18000000,67202.18000000,0.03857000
1775359800,67196.50000000,67196.50000000,67155.29000000,67155.29000000,2.88397000
1775360100,67155.25000000,67184.89000000,67139.98000000,67160.03000000,1.11687000
1775360400,67160.03000000,67184.37000000,67160.03000000,67184.37000000,0.04817000
1775360700,67184.37000000,67184.37000000,67184.36000000,67184.37000000,0.03342000
1775361000,67184.36000000,67184.36000000,67164.98000000,67171.69000000,0.06242000
1775361300,67171.70000000,67180.10000000,67171.70000000,67180.10000000,0.02949000
1775361600,67180.85000000,67180.85000000,67163.05000000,67171.15000000,0.20056000
1775361900,67173.47000000,67173.47000000,67156.30000000,67156.30000000,0.33407000
1775362200,67156.30000000,67156.30000000,67120.00000000,67121.05000000,0.63957000
1775362500,67125.24000000,67160.00000000,67125.24000000,67157.08000000,2.25464000
1775362800,67157.08000000,67171.54000000,67157.08000000,67171.13000000,0.25593000
1775363100,67171.12000000,67227.71000000,67171.08000000,67227.71000000,1.53537000
1775363400,67227.70000000,67235.23000000,67216.01000000,67216.28000000,0.20392000
1775363700,67215.87000000,67215.87000000,67196.40000000,67199.40000000,0.27235000
1775364000,67199.40000000,67199.40000000,67180.80000000,67180.80000000,0.12772000
1775364300,67180.80000000,67180.80000000,67139.60000000,67139.60000000,0.50060000
1775364600,67135.62000000,67150.61000000,67135.62000000,67143.68000000,0.12286000
1775364900,67143.68000000,67180.00000000,67135.61000000,67135.65000000,0.30135000
1775365200,67135.65000000,67164.95000000,67135.65000000,67164.95000000,0.79797000
1775365500,67167.31000000,67170.00000000,67160.00000000,67170.00000000,0.35775000
1775365800,67171.55000000,67192.28000000,67162.75000000,67162.75000000,0.83304000
1775366100,67162.75000000,67162.75000000,67150.01000000,67162.45000000,0.16608000
1775366400,67162.59000000,67162.59000000,67097.37000000,67125.00000000,1.33457000
1775366700,67125.70000000,67135.35000000,67125.70000000,67135.32000000,0.23214000
1775367000,67134.32000000,67139.99000000,67132.35000000,67139.99000000,0.15076000
1775367300,67139.97000000,67139.97000000,67102.42000000,67113.50000000,0.58825000
1775367600,67113.50000000,67121.89000000,67113.49000000,67121.89000000,0.02450000
1775367900,67121.99000000,67135.49000000,67120.06000000,67120.06000000,0.41712000
1775368200,67117.56000000,67117.56000000,66996.04000000,67028.61000000,9.38139000
1775368500,67029.83000000,67029.83000000,66939.75000000,66972.87000000,1.14724000
1775368800,66974.23000000,66984.60000000,66939.75000000,66984.60000000,0.59035000
1775369100,66986.14000000,66986.14000000,66753.88000000,66753.99000000,23.35862000
1775369400,66754.91000000,66775.00000000,66677.15000000,66700.00000000,4.11653000
1775369700,66700.03000000,66733.17000000,66661.37000000,66728.84000000,4.00815000
1775370000,66724.78000000,66818.18000000,66724.00000000,66797.03000000,1.76653000
1775370300,66796.09000000,66821.90000000,66794.10000000,66795.13000000,0.61469000
1775370600,66800.10000000,66885.78000000,66800.10000000,66854.21000000,17.44619000
1775370900,66854.21000000,66891.27000000,66830.00000000,66853.25000000,0.60545000
1775371200,66853.01000000,66866.62000000,66853.01000000,66866.61000000,0.05529000
1775371500,66866.61000000,66876.94000000,66844.74000000,66876.94000000,0.26574000
1775371800,66877.40000000,66891.89000000,66877.40000000,66881.85000000,1.06085000
1775372100,66878.93000000,66904.30000000,66843.31000000,66849.89000000,1.40785000
1775372400,66849.89000000,66929.40000000,66849.89000000,66915.37000000,1.12889000
1775372700,66914.54000000,66936.28000000,66914.54000000,66926.03000000,0.28727000
1775373000,66925.03000000,66957.42000000,66914.54000000,66957.41000000,0.87091000
1775373300,66956.86000000,66956.86000000,66860.32000000,66898.72000000,1.75931000
1775373600,66898.07000000,66898.07000000,66878.97000000,66878.97000000,0.06785000
1775373900,66878.33000000,66878.33000000,66851.87000000,66860.65000000,0.15384000
1775374200,66861.95000000,66861.95000000,66786.08000000,66811.76000000,2.28298000
1775374500,66813.62000000,66820.00000000,66781.51000000,66789.24000000,1.51806000
1775374800,66788.25000000,66828.06000000,66788.25000000,66820.61000000,1.24182000
1775375100,66820.60000000,66850.00000000,66807.93000000,66807.93000000,0.79090000
1775375400,66806.97000000,66839.06000000,66800.00000000,66839.06000000,1.83837000
1775375700,66840.00000000,66872.52000000,66840.00000000,66867.99000000,0.91856000
1775376000,66868.00000000,66927.53000000,66868.00000000,66908.13000000,0.32465000
1775376300,66906.37000000,66927.53000000,66905.34000000,66919.94000000,1.03913000
1775376600,66919.94000000,66927.80000000,66910.00000000,66910.00000000,0.07834000
1775376900,66910.01000000,66942.79000000,66910.01000000,66942.79000000,0.68049000
1775377200,66942.79000000,66954.83000000,66942.79000000,66946.72000000,0.17136000
1775377500,66945.73000000,66946.08000000,66931.81000000,66931.81000000,2.27055000
1775377800,66931.18000000,66931.18000000,66919.00000000,66928.54000000,0.23669000
1775378100,66928.54000000,66933.69000000,66927.84000000,66933.69000000,0.67631000
1775378400,66933.69000000,66937.61000000,66897.01000000,66904.15000000,1.85233000
1775378700,66904.61000000,66943.16000000,66904.61000000,66943.16000000,0.47380000
1775379000,66943.17000000,66959.04000000,66943.17000000,66958.00000000,0.51773000
1775379300,66948.86000000,66985.18000000,66948.86000000,66985.18000000,1.34692000
1775379600,66985.18000000,67026.22000000,66977.92000000,67022.97000000,1.46172000
1775379900,67022.98000000,67031.24000000,66957.67000000,66968.81000000,2.70234000
