timestamp,symbol,trade_type,order_type,price,amount,trade_fee,trade_fee_in_quote,order_id,exchange_trade_id,notional_usdt,fee_rate
2026-07-10T01:48:28Z,BTC-USDT,SELL,LIMIT,63622.88,0.511863,"{""fee_type"": ""DeductedFromReturns"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",6.513251,sell://BTC-USDT/5399bc3b24dfd80868767ba6ef,1783648108997782,32566.198225439995,0.0002
2026-07-10T01:48:28Z,DOGE-USDT,SELL,LIMIT,0.073449,268056.863311,"{""fee_type"": ""DeductedFromReturns"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",3.937738,sell://DOGE-USDT/1ab9d3cf0af99d64da53f9539f,1783648108779845,19688.508553329637,0.0002
2026-07-10T01:48:28Z,ETH-USDT,SELL,LIMIT,1758.313,12.766472,"{""fee_type"": ""DeductedFromReturns"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",4.48949,sell://ETH-USDT/ca18615351baf654c22061bd2d,1783648108604591,22447.453681736002,0.0002
2026-07-10T01:48:28Z,LINK-USDT,SELL,LIMIT,7.829271,3980.818861,"{""fee_type"": ""DeductedFromReturns"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",6.233381,sell://LINK-USDT/8e2a2387760faff291d1536aa8,1783648108921459,31166.909664680334,0.0002
2026-07-10T01:48:28Z,SOL-USDT,SELL,LIMIT,78.74553,161.943131,"{""fee_type"": ""DeductedFromReturns"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",2.550459,sell://SOL-USDT/d358b866bc38e5108c62df1214,1783648108573356,12752.29768045443,0.0002
2026-07-10T01:48:29Z,AVAX-USDT,SELL,LIMIT,6.786677,2083.385292,"{""fee_type"": ""DeductedFromReturns"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",2.827852,sell://AVAX-USDT/3fa609e232636b46955ad20ffc,1783648109997262,14139.263043354684,0.0002
2026-07-10T01:48:29Z,DOGE-USDT,SELL,LIMIT,0.073728,268056.863311,"{""fee_type"": ""DeductedFromReturns"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",3.952682,sell://DOGE-USDT/94e70df2f454b0b4a483aa9c37,1783648109581334,19763.296418193408,0.0002
2026-07-10T01:48:29Z,SOL-USDT,SELL,LIMIT,78.97229,161.943131,"{""fee_type"": ""DeductedFromReturns"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",2.557803,sell://SOL-USDT/1e337c807cc7533a67258048ed,1783648109209527,12789.01990483999,0.0002
2026-07-10T01:48:29Z,XRP-USDT,SELL,LIMIT,1.103175,37340.081643,"{""fee_type"": ""DeductedFromReturns"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",8.238528,sell://XRP-USDT/c6cc3b5d44c425292c175b7d22,1783648109238300,41192.64456651652,0.0002
2026-07-10T01:48:30Z,ADA-USDT,SELL,LIMIT,0.168716,29367.516299,"{""fee_type"": ""DeductedFromReturns"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.990957,sell://ADA-USDT/bb4365fd09e5cf098a8c1c740f,1783648110544319,4954.769879902084,0.0002
2026-07-10T01:48:30Z,ETH-USDT,SELL,LIMIT,1768.275,12.766472,"{""fee_type"": ""DeductedFromReturns"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",4.514926,sell://ETH-USDT/0dfeb237fad2ef6117486c6d46,1783648110196130,22574.633275800003,0.0002
2026-07-10T01:48:30Z,LINK-USDT,SELL,LIMIT,7.87338,3980.818861,"{""fee_type"": ""DeductedFromReturns"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",6.268499,sell://LINK-USDT/64e2a0e861c68f2644baa37681,1783648110296872,31342.499603820183,0.0002
2026-07-10T01:48:38Z,ETH-USDT,BUY,LIMIT,1768.275,1.069623,"{""fee_type"": ""AddedToCost"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.378277,buy://ETH-USDT/179194af26752e23093c5ea5b6,1783648118691537,1891.387610325,0.0002
2026-07-10T01:50:34Z,AVAX-USDT,BUY,LIMIT,6.786677,278.629919,"{""fee_type"": ""AddedToCost"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.378194,buy://AVAX-USDT/9811b7b9fc773b634a37578d13,1783648235826547,1890.971262789163,0.0002
2026-07-10T01:52:14Z,ADA-USDT,BUY,LIMIT,0.169683,11147.294835,"{""fee_type"": ""AddedToCost"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.378302,buy://ADA-USDT/dc75ddeacebb246a1741a3343e,1783648334146196,1891.506429487305,0.0002
2026-07-10T01:52:45Z,ADA-USDT,BUY,LIMIT,0.169683,11148.01172,"{""fee_type"": ""AddedToCost"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.378326,buy://ADA-USDT/26be783388b5d78b9d0bd6d893,1783648365680197,1891.6280726847601,0.0002
2026-07-10T01:54:26Z,DOGE-USDT,BUY,LIMIT,0.074143,25514.196325,"{""fee_type"": ""AddedToCost"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.378343,buy://DOGE-USDT/e91b39f5dbd85515348cb0ea14,1783648466215485,1891.6990581244752,0.0002
2026-07-10T01:54:50Z,AVAX-USDT,BUY,LIMIT,6.786677,278.640821,"{""fee_type"": ""AddedToCost"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.378209,buy://AVAX-USDT/b357a24d9cb6b2528e83cb140c,1783648490611831,1891.045251141817,0.0002
2026-07-10T01:55:24Z,LINK-USDT,BUY,LIMIT,7.891389,239.634036,"{""fee_type"": ""AddedToCost"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.378209,buy://LINK-USDT/d233703856c8612f8a03ab5484,1783648524454161,1891.0453957160041,0.0002
2026-07-10T01:56:45Z,LINK-USDT,BUY,LIMIT,7.891389,239.500342,"{""fee_type"": ""AddedToCost"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.377998,buy://LINK-USDT/b0ddff28df776b3183142eb6bd,1783648605072140,1889.9903643550379,0.0002
2026-07-10T01:56:59Z,ETH-USDT,BUY,LIMIT,1768.275,1.068832,"{""fee_type"": ""AddedToCost"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.377997,buy://ETH-USDT/6bf7b00196d7e4b23c95f2b1bc,1783648619493636,1889.9889048,0.0002
2026-07-10T01:58:31Z,ADA-USDT,BUY,LIMIT,0.168716,11201.41315,"{""fee_type"": ""AddedToCost"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.377972,buy://ADA-USDT/5ddc9901d324d032b925ed90bc,1783648711883033,1889.8576210154001,0.0002
2026-07-10T01:58:34Z,ADA-USDT,BUY,LIMIT,0.168716,11201.376678,"{""fee_type"": ""AddedToCost"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.377971,buy://ADA-USDT/4ff6649fc485d75a2457611276,1783648715060392,1889.851467605448,0.0002
2026-07-10T01:58:38Z,ETH-USDT,BUY,LIMIT,1768.275,1.068757,"{""fee_type"": ""AddedToCost"", ""percent"": ""0.0002"", ""percent_token"": null, ""flat_fees"": []}",0.377971,buy://ETH-USDT/84fd684ef25cc34f4053001d1b,1783648718696097,1889.856284175,0.0002
