grid_range,grid_levels,order_quote_pct,take_profit,move_threshold,stop_loss,weeks_used,first_week,last_week,realized_net_pnl_quote,realized_net_pnl_pct,mean_weekly_pnl_pct,max_drawdown_pct,win_rate,total_grid_moves,total_trades,liquidations,realized_score
0.04,8,0.015,0.003,0.015,0.04,1,2,2,48.744820702337165,0.004851627979481021,0.0048516279794810005,-0.0012588057730991192,1.0,11,782,0,0.0029634193198323218
0.04,8,0.01,0.003,0.015,0.04,1,1,1,47.808535733242024,0.004780853573324251,0.004780853573324202,-0.0015987142472014585,1.0,15,1301,0,0.0023827822025220143
0.04,8,0.015,0.005,0.01,0.04,1,3,3,-9.068002812087798,-0.0008981050893065445,-0.0008981050893065176,-0.0029383750588703036,0.0,1,62,0,-0.005305667677611973
