global_step,week_index,timestamp,equity,risk_peak_equity,drawdown_pct,cooldown_active
1732,1,1770953700.0,10010.890143948436,10013.726529365516,-0.0002832497381232114,False
1733,1,1770954000.0,10010.547851817148,10013.726529365516,-0.00031743203082760857,False
1734,1,1770954300.0,10010.183348738232,10013.726529365516,-0.0003538323736816716,False
1735,1,1770954600.0,10010.233590115346,10013.726529365516,-0.00034881512291430014,False
1736,1,1770954900.0,10010.262771909565,10013.726529365516,-0.00034590094364904953,False
1737,1,1770955200.0,10009.791779858124,10013.726529365516,-0.0003929355865524984,False
1738,1,1770955500.0,10009.965911383,10013.726529365516,-0.000375546303515281,False
1739,1,1770955800.0,10009.951433950142,10013.726529365516,-0.0003769920622760981,False
1740,1,1770956100.0,10010.27448457873,10013.726529365516,-0.00034473128227178394,False
1741,1,1770956400.0,10009.849371310063,10013.726529365516,-0.00038718433582974026,False
1742,1,1770956700.0,10009.569861786109,10013.726529365516,-0.0004150969738606205,False
1743,1,1770957000.0,10009.386441615203,10013.726529365516,-0.00043341384823983287,False
1744,1,1770957300.0,10009.303794693094,10013.726529365516,-0.000441667211447422,False
1745,1,1770957600.0,10009.003149900367,10013.726529365516,-0.000471690479193518,False
1746,1,1770957900.0,10008.886800626888,10013.726529365516,-0.0004833094577164787,False
1747,1,1770958200.0,10009.193993655746,10013.726529365516,-0.00045263226397067714,False
1748,1,1770958500.0,10008.665607125587,10013.726529365516,-0.0005053984872752043,False
1749,1,1770958800.0,10008.807223728016,10013.726529365516,-0.0004912562394304122,False
1750,1,1770959100.0,10007.895542064136,10013.726529365516,-0.0005822994351084906,False
1751,1,1770959400.0,10007.608105037978,10013.726529365516,-0.0006110037366804394,False
1752,1,1770959700.0,10008.079802114873,10013.726529365516,-0.0005638986878745095,False
1753,1,1770960000.0,10007.932651189472,10013.726529365516,-0.0005785936093874062,False
1754,1,1770960300.0,10007.94949372001,10013.726529365516,-0.0005769116650594002,False
1755,1,1770960600.0,10008.249219293117,10013.726529365516,-0.0005469801932714336,False
1756,1,1770960900.0,10008.122959717542,10013.726529365516,-0.0005595888435280624,False
1757,1,1770961200.0,10008.563511105971,10013.726529365516,-0.0005155940942070604,False
1758,1,1770961500.0,10008.530519895827,10013.726529365516,-0.0005188886928809406,False
1759,1,1770961800.0,10008.050144556306,10013.726529365516,-0.0005668603783580824,False
1760,1,1770962100.0,10007.013865525365,10013.726529365516,-0.000670346231292254,False
1761,1,1770962400.0,10007.265383326974,10013.726529365516,-0.0006452289284708076,False
1762,1,1770962700.0,10007.291280052117,10013.726529365516,-0.0006426428058053828,False
1763,1,1770963000.0,10007.197152037557,10013.726529365516,-0.0006520427044628702,False
1764,1,1770963300.0,10007.353285232472,10013.726529365516,-0.0006364507872623801,False
1765,1,1770963600.0,10006.01664972395,10013.726529365516,-0.0007699311159494154,False
1766,1,1770963900.0,10005.908576356163,10013.726529365516,-0.0007807236383404971,False
1767,1,1770964200.0,10005.9615557817,10013.726529365516,-0.0007754329580547027,False
1768,1,1770964500.0,10005.980202586457,10013.726529365516,-0.0007735708336294896,False
1769,1,1770964800.0,10006.331261206558,10013.726529365516,-0.0007385130937290171,False
1770,1,1770965100.0,10006.446707449419,10013.726529365516,-0.0007269842944831225,False
1771,1,1770965400.0,10007.47859247099,10013.726529365516,-0.0006239372401676592,False
1772,1,1770965700.0,10008.128105809348,10013.726529365516,-0.0005590749397590074,False
1773,1,1770966000.0,10008.5980551772,10013.726529365516,-0.0005121444222863623,False
1774,1,1770966300.0,10008.361886120025,10013.726529365516,-0.000535728954626397,False
1775,1,1770966600.0,10009.775726151624,10013.726529365516,-0.0003945387566064476,False
1776,1,1770966900.0,10009.494113204115,10013.726529365516,-0.00042266144866147647,False
1777,1,1770967200.0,10009.619871670997,10013.726529365516,-0.0004101028405835375,False
1778,1,1770967500.0,10009.502950324602,10013.726529365516,-0.0004217789479798844,False
1779,1,1770967800.0,10009.170557884949,10013.726529365516,-0.00045497262854214877,False
1780,1,1770968100.0,10008.212500659147,10013.726529365516,-0.0005506470233833067,False
1781,1,1770968400.0,10007.911779301918,10013.726529365516,-0.0005806779370843399,False
