timestamp,equity,peak_equity,drawdown_pct
1767842100.0,10000.013402959095,10000.013402959095,0.0
1767842400.0,10000.020109863572,10000.020109863572,0.0
1767842700.0,10000.12406346837,10000.12406346837,0.0
1767843000.0,10000.171493877304,10000.171493877304,0.0
1767843300.0,10000.210270857875,10000.210270857875,0.0
1767843600.0,9999.966815652659,10000.210270857875,-2.434500861705312e-05
1767843900.0,10000.33259047983,10000.33259047983,0.0
1767844200.0,9999.997286369802,10000.33259047983,-3.352929585026142e-05
1767844500.0,10000.125497562096,10000.33259047983,-2.070860302492453e-05
1767844800.0,10000.685221004029,10000.685221004029,0.0
1767845100.0,9999.520455493921,10000.685221004029,-0.00011646857033971211
1767845400.0,10000.497682649815,10000.685221004029,-1.8752550457230456e-05
1767845700.0,10000.873225026713,10000.873225026713,0.0
1767846000.0,10001.478395306065,10001.478395306065,0.0
1767846300.0,10003.108124242173,10003.108124242173,0.0
1767846600.0,10003.359924355176,10003.359924355176,0.0
1767846900.0,10003.226124817946,10003.359924355176,-1.3375459669780968e-05
1767847200.0,10003.165225157698,10003.359924355176,-1.94633801993092e-05
1767847500.0,10003.26127270678,10003.359924355176,-9.861851332091138e-06
1767847800.0,10003.025426157572,10003.359924355176,-3.343858464892973e-05
1767848100.0,10002.979618276859,10003.359924355176,-3.8017834127070236e-05
1767848400.0,10003.491124468284,10003.491124468284,0.0
1767848700.0,10003.691663824195,10003.691663824195,0.0
1767849000.0,10003.261247932736,10003.691663824195,-4.3025705501781265e-05
1767849300.0,10003.288492713215,10003.691663824195,-4.030223286849959e-05
1767849600.0,10003.39074148817,10003.691663824195,-3.0081128660961807e-05
1767849900.0,10002.597084376432,10003.691663824195,-0.00010941755149463686
1767850200.0,10002.578176993988,10003.691663824195,-0.00011130759199962231
1767850500.0,10003.066843988912,10003.691663824195,-6.245892579254773e-05
1767850800.0,10001.725374659169,10003.691663824195,-0.00019655635450426163
1767851100.0,10001.485133320668,10003.691663824195,-0.00022057162272464081
1767851400.0,10000.922519322727,10003.691663824195,-0.0002768122603660276
1767851700.0,10000.810447986134,10003.691663824195,-0.00028801525825508813
1767852000.0,9999.932530460517,10003.691663824195,-0.00037577461301324807
1767852300.0,9998.745735392296,10003.691663824195,-0.0004944103235192566
1767852600.0,9997.671615663974,10003.691663824195,-0.0006017826580951623
1767852900.0,9994.382392201198,10003.691663824195,-0.0009305836221103542
1767853200.0,9993.697215310654,10003.691663824195,-0.0009990760260717123
1767853500.0,9994.538920881905,10003.691663824195,-0.0009149365304198694
1767853800.0,9995.593498555856,10003.691663824195,-0.0008095176801203815
1767854100.0,9996.704935316993,10003.691663824195,-0.0006984150193740108
1767854400.0,9996.398697303408,10003.691663824195,-0.0007290275196265601
1767854700.0,9994.008520026833,10003.691663824195,-0.0009679570425364175
1767855000.0,9992.182826274626,10003.691663824195,-0.0011504590441534335
1767855300.0,9988.33423153269,10003.691663824195,-0.0015351764935979495
1767855600.0,9987.45179410963,10003.691663824195,-0.0016233876713026639
1767855900.0,9989.889060842288,10003.691663824195,-0.001379750940527306
1767856200.0,9992.445247210711,10003.691663824195,-0.0011242266346685832
1767856500.0,9993.333561540872,10003.691663824195,-0.0010354279831294418
1767856800.0,9995.172119698946,10003.691663824195,-0.0008516400156611959
1767857100.0,9996.778061612857,10003.691663824195,-0.0006911050883684556
1767857400.0,9998.875626209036,10003.691663824195,-0.00048142603520808723
1767857700.0,9997.161491552442,10003.691663824195,-0.0006527762441306484
1767858000.0,9998.722944285353,10003.691663824195,-0.0004966885931530237
1767858300.0,9997.968009930988,10003.691663824195,-0.0005721541692358144
1767858600.0,9999.122983072337,10003.691663824195,-0.00045669947709196465
1767858900.0,9999.80316250897,10003.691663824195,-0.0003887066341005524
1767859200.0,10000.967702208287,10003.691663824195,-0.00027229563919469824
1767859500.0,10001.264827004865,10003.691663824195,-0.0002425941243376985
1767859800.0,10001.886882080958,10003.691663824195,-0.00018041157243607343
1767860100.0,10002.507965971698,10003.691663824195,-0.00011832610323023089
1767860400.0,10002.214215523656,10003.691663824195,-0.0001476903077572195
1767860700.0,10002.837831552353,10003.691663824195,-8.535171819909753e-05
1767861000.0,10000.811370008265,10003.691663824195,-0.0002879230900673938
1767861300.0,9998.753983127017,10003.691663824195,-0.0004935858544134839
1767861600.0,9999.33412730265,10003.691663824195,-0.00043559284591924486
1767861900.0,9997.647166443805,10003.691663824195,-0.0006042266778621381
1767862200.0,9996.115919522385,10003.691663824195,-0.0007572948623762436
1767862500.0,9995.880816353889,10003.691663824195,-0.0007807965032100858
1767862800.0,9998.090660984235,10003.691663824195,-0.0005598935901047631
1767863100.0,10000.01770482297,10003.691663824195,-0.0003672603199586667
1767863400.0,9997.80573467363,10003.691663824195,-0.0005883757065254247
1767863700.0,9993.351214083383,10003.691663824195,-0.0010336633803104405
1767864000.0,9991.63033114675,10003.691663824195,-0.0012056881682049893
1767864300.0,9990.998177122729,10003.691663824195,-0.0012688802422178669
1767864600.0,9992.677309735174,10003.691663824195,-0.0011010289460290897
1767864900.0,9992.083542473356,10003.691663824195,-0.0011603837604088217
1767865200.0,9992.213399515313,10003.691663824195,-0.0011474028483295033
1767865500.0,9994.304044985025,10003.691663824195,-0.0009384154524791608
1767865800.0,9991.985316197337,10003.691663824195,-0.001170202763164993
1767866100.0,9989.190820502821,10003.691663824195,-0.0014495492073003415
1767866400.0,9984.054801127764,10003.691663824195,-0.0019629616102065715
1767866700.0,9987.098318943972,10003.691663824195,-0.0016587221435690699
1767867000.0,9988.84871858565,10003.691663824195,-0.0014837467744253006
1767867300.0,9991.183929710678,10003.691663824195,-0.001250311838253432
1767867600.0,9995.380960159417,10003.691663824195,-0.0008307636764567145
1767867900.0,9995.876873442847,10003.691663824195,-0.000781190648808984
1767868200.0,9995.548699411032,10003.691663824195,-0.0008139959413792359
1767868500.0,9994.145745887063,10003.691663824195,-0.0009542395205614216
1767868800.0,9995.241834792625,10003.691663824195,-0.0008446710789903955
1767869100.0,9997.722652378345,10003.691663824195,-0.0005966808700667287
1767869400.0,9999.972464684923,10003.691663824195,-0.00037178266426598166
1767869700.0,10000.02382422391,10003.691663824195,-0.000366648605689061
1767870000.0,10000.267746205878,10003.691663824195,-0.00034226540894879195
1767870300.0,9995.15519674476,10003.691663824195,-0.0008533316865717813
1767870600.0,9995.40420096649,10003.691663824195,-0.0008284404534052332
1767870900.0,9996.014755100741,10003.691663824195,-0.0007674075712684115
1767871200.0,9991.860203548093,10003.691663824195,-0.001182709411055468
1767871500.0,9994.576697407025,10003.691663824195,-0.0009111602719755758
1767871800.0,9993.51851261396,10003.691663824195,-0.001016939701072837
1767872100.0,9990.229802604967,10003.691663824195,-0.0013456893386577886
1767872400.0,9991.376379086487,10003.691663824195,-0.0012310740026347338
1767872700.0,9993.792299131772,10003.691663824195,-0.0009895711528396347
1767873000.0,9994.857697817784,10003.691663824195,-0.0008830706006619591
1767873300.0,9995.799904582189,10003.691663824195,-0.0007888846944917603
1767873600.0,9992.879113993955,10003.691663824195,-0.001080855967336595
1767873900.0,9988.66864710151,10003.691663824195,-0.001501747277658748
1767874200.0,9987.18891761973,10003.691663824195,-0.0016496656193576438
1767874500.0,9989.152252222915,10003.691663824195,-0.0014534046120051368
1767874800.0,9990.553411085863,10003.691663824195,-0.0013133404326967845
1767875100.0,9990.219236340754,10003.691663824195,-0.0013467455751520513
1767875400.0,9985.738044058491,10003.691663824195,-0.001794699433872815
1767875700.0,9985.246175402219,10003.691663824195,-0.0018438681480637033
1767876000.0,9987.896082946612,10003.691663824195,-0.0015789751832019196
1767876300.0,9987.7474479105,10003.691663824195,-0.0015938332017321644
1767876600.0,9984.582134134798,10003.691663824195,-0.0019102477696809788
1767876900.0,9987.991163699719,10003.691663824195,-0.001569470616657744
1767877200.0,9989.172611965541,10003.691663824195,-0.0014513693890784052
1767877500.0,9989.97529047796,10003.691663824195,-0.001371131159093658
1767877800.0,9989.791448233778,10003.691663824195,-0.0013895085991787342
1767878100.0,9990.602371553054,10003.691663824195,-0.0013084461927665206
1767878400.0,9991.566544065732,10003.691663824195,-0.0012120645223712633
1767878700.0,9992.834287962203,10003.691663824195,-0.0010853369162960433
1767879000.0,9989.105643875686,10003.691663824195,-0.0014580637267395317
1767879300.0,9990.055795565102,10003.691663824195,-0.0013630836212598647
1767879600.0,9990.999640942362,10003.691663824195,-0.0012687339142738747
1767879900.0,9989.65726649602,10003.691663824195,-0.0014029218212438578
1767880200.0,9989.578559620228,10003.691663824195,-0.001410789604302119
1767880500.0,9990.99730774968,10003.691663824195,-0.0012689671474402575
1767880800.0,9984.830949287578,10003.691663824195,-0.0018853754364323095
1767881100.0,9989.74001561574,10003.691663824195,-0.0013946499629638883
1767881400.0,9990.10121583246,10003.691663824195,-0.0013585432706689415
1767881700.0,9987.479286659716,10003.691663824195,-0.0016206394308519374
1767882000.0,9985.84994981305,10003.691663824195,-0.0017835129880767022
1767882300.0,9984.244689142015,10003.691663824195,-0.0019439798162217132
1767882600.0,9989.21649403069,10003.691663824195,-0.0014469828019440223
1767882900.0,9982.26797833052,10003.691663824195,-0.0021415779507827698
1767883200.0,9976.764703516406,10003.691663824195,-0.002691702344761659
1767883500.0,9988.31322852092,10003.691663824195,-0.0015372760197005452
1767883800.0,9993.061304594912,10003.691663824195,-0.0010626436306233292
1767884100.0,9992.420089347203,10003.691663824195,-0.001126741492618458
1767884400.0,9986.871969653159,10003.691663824195,-0.001681348719679144
1767884700.0,9998.225655102635,10003.691663824195,-0.0005463991599547399
1767885000.0,10001.646674892347,10003.691663824195,-0.00020442342692779037
1767885300.0,10004.328430978087,10004.328430978087,0.0
1767885600.0,10008.090944181095,10008.090944181095,0.0
1767885900.0,10010.502606435324,10010.502606435324,0.0
1767886200.0,10007.866134325894,10010.502606435324,-0.0002633706031638878
1767886500.0,10008.608912139496,10010.502606435324,-0.0001891707509881324
1767886800.0,10010.111392510651,10010.502606435324,-3.9080347915962165e-05
1767887100.0,10009.895591132728,10010.502606435324,-6.063784471775983e-05
1767887400.0,10010.713745043158,10010.713745043158,0.0
1767887700.0,10017.812691038915,10017.812691038915,0.0
1767888000.0,10016.550062362929,10017.812691038915,-0.0001260383593631592
1767888300.0,10017.23812815214,10017.812691038915,-5.7354125545715825e-05
1767888600.0,10016.845660815361,10017.812691038915,-9.653107453472513e-05
1767888900.0,10013.667390238124,10017.812691038915,-0.00041379300338668186
1767889200.0,10016.52454991029,10017.812691038915,-0.00012858506825322717
1767889500.0,10016.987665054607,10017.812691038915,-8.235590040987803e-05
1767889800.0,10014.763197626424,10017.812691038915,-0.0003044071102685584
1767890100.0,10013.088771102739,10017.812691038915,-0.00047155203255110566
1767890400.0,10020.254787092977,10020.254787092977,0.0
1767890700.0,10023.054947893044,10023.054947893044,0.0
1767891000.0,10021.187495550332,10023.054947893044,-0.00018631568443163395
1767891300.0,10025.484391653961,10025.484391653961,0.0
1767891600.0,10026.860651402301,10026.860651402301,0.0
1767891900.0,10027.530947778878,10027.530947778878,0.0
1767892200.0,10026.427611699306,10027.530947778878,-0.00011003068305824673
1767892500.0,10025.468860382129,10027.530947778878,-0.00020564258614488525
1767892800.0,10025.247517339176,10027.530947778878,-0.0002277161199096347
1767893100.0,10022.483576896433,10027.530947778878,-0.0005033513143694404
1767893400.0,10025.319952711645,10027.530947778878,-0.00022049247005542116
1767893700.0,10026.348630582335,10027.530947778878,-0.00011790711020486904
1767894000.0,10027.003092904513,10027.530947778878,-5.264056297741115e-05
1767894300.0,10028.365807386894,10028.365807386894,0.0
1767894600.0,10030.714216679273,10030.714216679273,0.0
1767894900.0,10031.559302138654,10031.559302138654,0.0
1767895200.0,10030.474349697322,10031.559302138654,-0.00010815391791585664
1767895500.0,10030.856832848904,10031.559302138654,-7.002593202041243e-05
1767895800.0,10028.087458343403,10031.559302138654,-0.00034609213689345734
1767896100.0,10029.052535673605,10031.559302138654,-0.00024988801736079946
1767896400.0,10027.783508974904,10031.559302138654,-0.00037639145122182516
1767896700.0,10029.42100995676,10031.559302138654,-0.00021315651111560022
1767897000.0,10028.101912299338,10031.559302138654,-0.000344651288516873
1767897300.0,10027.29561714836,10031.559302138654,-0.0004250271430269851
1767897600.0,10025.611174182965,10031.559302138654,-0.000592941513531333
1767897900.0,10027.366381231972,10031.559302138654,-0.0004179729970582089
1767898200.0,10027.409525156707,10031.559302138654,-0.000413672177670561
1767898500.0,10026.132159756533,10031.559302138654,-0.000541006858322015
1767898800.0,10028.47968000441,10031.559302138654,-0.0003069933637921867
1767899100.0,10029.382702720754,10031.559302138654,-0.0002169751832535545
1767899400.0,10028.361086007024,10031.559302138654,-0.0003188154538395838
1767899700.0,10025.960867715288,10031.559302138654,-0.0005580821739420055
1767900000.0,10026.354657385784,10031.559302138654,-0.0005188270931878446
1767900300.0,10025.510507310068,10031.559302138654,-0.0006029765310061782
1767900600.0,10030.793140369482,10031.559302138654,-7.637514229802922e-05
1767900900.0,10030.774048929212,10031.559302138654,-7.827828015477905e-05
1767901200.0,10028.213816628033,10031.559302138654,-0.0003334960607677255
1767901500.0,10028.115699680768,10031.559302138654,-0.0003432768878864275
1767901800.0,10027.371729580758,10031.559302138654,-0.0004174398447709851
1767902100.0,10025.559980026706,10031.559302138654,-0.0005980448234671292
1767902400.0,10019.952960415621,10031.559302138654,-0.001156982815279589
1767902700.0,10018.152761015068,10031.559302138654,-0.0013364364123061
