timestamp,trading_pair,direction,trigger_price,old_lower,old_upper,new_lower,new_upper,move_threshold
1768948200.0,DOGE-USDT,down,0.12226,0.1241562,0.1292238,0.11981479999999999,0.1247052,0.005
1768948200.0,AVAX-USDT,down,11.99,12.0834,12.576600000000001,11.7502,12.229800000000001,0.005
1768950000.0,BTC-USDT,down,88155.01,88640.7844,92258.7756,86391.9098,89918.1102,0.005
1768954200.0,BNB-USDT,down,870.83,879.1089999999999,914.991,853.4134,888.2466000000001,0.005
1768957800.0,DOGE-USDT,up,0.12552,0.11981479999999999,0.1247052,0.1230096,0.1280304,0.005
1768957800.0,AVAX-USDT,up,12.3,11.7502,12.229800000000001,12.054,12.546000000000001,0.005
1768997400.0,DOGE-USDT,down,0.12215,0.1230096,0.1280304,0.119707,0.124593,0.005
1768998300.0,AVAX-USDT,down,11.99,12.054,12.546000000000001,11.7502,12.229800000000001,0.005
1769004600.0,DOGE-USDT,up,0.12534,0.119707,0.124593,0.1228332,0.1278468,0.005
1769005800.0,AVAX-USDT,up,12.31,11.7502,12.229800000000001,12.0638,12.5562,0.005
1769007300.0,XRP-USDT,up,1.943,1.856806,1.9325940000000001,1.90414,1.9818600000000002,0.005
1769008500.0,BTC-USDT,up,90433.97,86391.9098,89918.1102,88625.2906,92242.64940000001,0.005
1769008500.0,ETH-USDT,up,3019.33,2877.868,2995.332,2958.9433999999997,3079.7166,0.005
1769008500.0,SOL-USDT,up,130.95,124.77359999999999,129.8664,128.331,133.569,0.005
1769010600.0,BNB-USDT,up,892.84,853.4134,888.2466000000001,874.9832,910.6968,0.005
1769013300.0,ETH-USDT,down,2928.82,2958.9433999999997,3079.7166,2870.2436000000002,2987.3964,0.005
1769013300.0,SOL-USDT,down,127.6,128.331,133.569,125.04799999999999,130.152,0.005
1769013600.0,BTC-USDT,down,88157.41,88625.2906,92242.64940000001,86394.26180000001,89920.5582,0.005
1769013600.0,BNB-USDT,down,869.51,874.9832,910.6968,852.1197999999999,886.9002,0.005
1769013600.0,XRP-USDT,down,1.8929,1.90414,1.9818600000000002,1.855042,1.930758,0.005
1769013600.0,DOGE-USDT,down,0.12133,0.1228332,0.1278468,0.11890339999999999,0.1237566,0.005
1769013600.0,AVAX-USDT,down,11.92,12.0638,12.5562,11.6816,12.1584,0.005
1769015400.0,LINK-USDT,down,11.96,12.044199999999998,12.5358,11.7208,12.199200000000001,0.005
