global_step,week_index,timestamp,equity,risk_peak_equity,drawdown_pct,cooldown_active
175,1,1770486600.0,10001.760478840602,10001.943966768991,-1.8345226587792953e-05,False
176,1,1770486900.0,10001.858915535753,10001.943966768991,-8.503470277447812e-06,False
177,1,1770487200.0,10001.91648205017,10001.943966768991,-2.7479376921585636e-06,False
178,1,1770487500.0,10001.894822849606,10001.943966768991,-4.913436782690564e-06,False
179,1,1770487800.0,10001.8754154948,10001.943966768991,-6.853795064127636e-06,False
180,1,1770488100.0,10002.020883179457,10002.020883179457,0.0,False
181,1,1770488400.0,10002.080205886987,10002.080205886987,0.0,False
182,1,1770488700.0,10002.138659113156,10002.138659113156,0.0,False
183,1,1770489000.0,10002.257245156163,10002.257245156163,0.0,False
184,1,1770489300.0,10002.22687442117,10002.257245156163,-3.036388111981713e-06,False
185,1,1770489600.0,10002.268048758388,10002.268048758388,0.0,False
186,1,1770489900.0,10002.384247984905,10002.384247984905,0.0,False
187,1,1770490200.0,10002.288955371616,10002.384247984905,-9.52698985822488e-06,False
188,1,1770490500.0,10002.206653051426,10002.384247984905,-1.7755260053575413e-05,False
189,1,1770490800.0,10002.132098952508,10002.384247984905,-2.520889281442244e-05,False
190,1,1770491100.0,10002.065281410394,10002.384247984905,-3.188905430968628e-05,False
191,1,1770491400.0,10002.049124123583,10002.384247984905,-3.350439785282694e-05,False
192,1,1770491700.0,10002.038310525455,10002.384247984905,-3.4585499904103425e-05,False
193,1,1770492000.0,10002.139170561819,10002.384247984905,-2.450190044788349e-05,False
194,1,1770492300.0,10002.095207681155,10002.384247984905,-2.8897140579986408e-05,False
195,1,1770492600.0,10001.931939380294,10002.384247984905,-4.522007887282228e-05,False
196,1,1770492900.0,10002.031163145566,10002.384247984905,-3.530006752235505e-05,False
197,1,1770493200.0,10002.00272162795,10002.384247984905,-3.8143541329250343e-05,False
198,1,1770493500.0,10002.031009815037,10002.384247984905,-3.531539692038929e-05,False
199,1,1770493800.0,10001.990123279289,10002.384247984905,-3.940307589111756e-05,False
200,1,1770494100.0,10001.978514265656,10002.384247984905,-4.0563700532676374e-05,False
201,1,1770494400.0,10002.039973203942,10002.384247984905,-3.4419271688305856e-05,False
202,1,1770494700.0,10001.964295650474,10002.384247984905,-4.1985223124685996e-05,False
203,1,1770495000.0,10001.997124652746,10002.384247984905,-3.870310543576631e-05,False
204,1,1770495300.0,10001.955462425673,10002.384247984905,-4.28683350490526e-05,False
205,1,1770495600.0,10002.025989507749,10002.384247984905,-3.58173079811308e-05,False
206,1,1770495900.0,10002.106422198565,10002.384247984905,-2.7775956157173895e-05,False
207,1,1770496200.0,10002.145655466751,10002.384247984905,-2.385356453402091e-05,False
208,1,1770496500.0,10002.216867382505,10002.384247984905,-1.6734070422545046e-05,False
209,1,1770496800.0,10002.14107479513,10002.384247984905,-2.431152250755488e-05,False
210,1,1770497100.0,10002.172453728674,10002.384247984905,-2.1174377126486446e-05,False
211,1,1770497400.0,10002.263828532505,10002.384247984905,-1.2039074825990725e-05,False
212,1,1770497700.0,10002.25792973821,10002.384247984905,-1.2628813647020998e-05,False
213,1,1770498000.0,10002.163553521857,10002.384247984905,-2.2064185655685074e-05,False
214,1,1770498300.0,10002.131567007242,10002.384247984905,-2.5262074661214328e-05,False
215,1,1770498600.0,10002.16534468747,10002.384247984905,-2.188511179010506e-05,False
216,1,1770498900.0,10002.133815537734,10002.384247984905,-2.5037275209720306e-05,False
217,1,1770499200.0,10002.185129768353,10002.384247984905,-1.9907075314693742e-05,False
218,1,1770499500.0,10002.184288574754,10002.384247984905,-1.9991174623295677e-05,False
219,1,1770499800.0,10002.233544746608,10002.384247984905,-1.506673154717156e-05,False
220,1,1770500100.0,10002.154502044548,10002.384247984905,-2.296911762838038e-05,False
221,1,1770500400.0,10002.102946278384,10002.384247984905,-2.812346532045068e-05,False
222,1,1770500700.0,10002.079279667072,10002.384247984905,-3.04895623154879e-05,False
223,1,1770501000.0,10002.069122041219,10002.384247984905,-3.150508277552943e-05,False
224,1,1770501300.0,10002.050099821152,10002.384247984905,-3.340685135345943e-05,False
225,1,1770501600.0,10002.059549113834,10002.384247984905,-3.246214732613748e-05,False
226,1,1770501900.0,10002.176939810217,10002.384247984905,-2.0725875905970448e-05,False
227,1,1770502200.0,10002.082863823949,10002.384247984905,-3.01312320626094e-05,False
228,1,1770502500.0,10001.979628051566,10002.384247984905,-4.045234849084619e-05,False
229,1,1770502800.0,10002.002563915315,10002.384247984905,-3.815930883338364e-05,False
230,1,1770503100.0,10002.064024527906,10002.384247984905,-3.201471259840646e-05,False
231,1,1770503400.0,10002.033858829906,10002.384247984905,-3.503056334489279e-05,False
232,1,1770503700.0,10002.05065016769,10002.384247984905,-3.33518298181431e-05,False
233,1,1770504000.0,10002.024833113894,10002.384247984905,-3.593291980191835e-05,False
234,1,1770504300.0,10001.9202231149,10002.384247984905,-4.639142613409554e-05,False
235,1,1770504600.0,10001.916804012599,10002.384247984905,-4.673325486370362e-05,False
236,1,1770504900.0,10001.945916811044,10002.384247984905,-4.3822668975000925e-05,False
237,1,1770505200.0,10001.78324492055,10002.384247984905,-6.0085980447598703e-05,False
238,1,1770505500.0,10001.624778901645,10002.384247984905,-7.592880501589633e-05,False
239,1,1770505800.0,10001.776205284925,10002.384247984905,-6.078977620782792e-05,False
240,1,1770506100.0,10001.653662698325,10002.384247984905,-7.304111384507983e-05,False
241,1,1770506400.0,10001.620451018267,10002.384247984905,-7.636149019084166e-05,False
242,1,1770506700.0,10001.713904271981,10002.384247984905,-6.70183924456428e-05,False
243,1,1770507000.0,10001.798588388894,10002.384247984905,-5.8551999352390516e-05,False
244,1,1770507300.0,10001.862334621055,10002.384247984905,-5.2178895642251805e-05,False
245,1,1770507600.0,10001.891187843896,10002.384247984905,-4.9294261126599625e-05,False
246,1,1770507900.0,10002.041525899012,10002.384247984905,-3.426403919256923e-05,False
247,1,1770508200.0,10002.085229630575,10002.384247984905,-2.9894707793293073e-05,False
248,1,1770508500.0,10001.947063841093,10002.384247984905,-4.370799331164868e-05,False
249,1,1770508800.0,10002.099756191723,10002.384247984905,-2.8442397945160053e-05,False
250,1,1770509100.0,10001.963582982047,10002.384247984905,-4.2056472979632285e-05,False
251,1,1770509400.0,10002.016093723232,10002.384247984905,-3.6806650548991385e-05,False
252,1,1770509700.0,10001.683033623383,10002.384247984905,-7.010472144802796e-05,False
253,1,1770510000.0,10001.686894851146,10002.384247984905,-6.971869071111139e-05,False
254,1,1770510300.0,10001.71908481409,10002.384247984905,-6.650046172218284e-05,False
255,1,1770510600.0,10001.722680484949,10002.384247984905,-6.614098034565998e-05,False
256,1,1770510900.0,10001.847689473461,10002.384247984905,-5.364306130823896e-05,False
257,1,1770511200.0,10001.60456160556,10002.384247984905,-7.795005270885449e-05,False
258,1,1770511500.0,10001.748389392473,10002.384247984905,-6.357070241126365e-05,False
259,1,1770511800.0,10001.630804382748,10002.384247984905,-7.532640053373568e-05,False
260,1,1770512100.0,10001.831369542635,10002.384247984905,-5.527466537599636e-05,False
261,1,1770512400.0,10002.11432385572,10002.384247984905,-2.6985978791924583e-05,False
262,1,1770512700.0,10002.206253060498,10002.384247984905,-1.7795249611842035e-05,False
263,1,1770513000.0,10002.33274792351,10002.384247984905,-5.1487785429242654e-06,False
264,1,1770513300.0,10002.184835063159,10002.384247984905,-1.9936538809305177e-05,False
265,1,1770513600.0,10002.01984145216,10002.384247984905,-3.643196699005147e-05,False
266,1,1770513900.0,10002.023366152143,10002.384247984905,-3.60795810092834e-05,False
267,1,1770514200.0,10002.082848013075,10002.384247984905,-3.0132812773146243e-05,False
268,1,1770514500.0,10002.243285429988,10002.384247984905,-1.4092895395931934e-05,False
269,1,1770514800.0,10002.170554141096,10002.384247984905,-2.1364290604204716e-05,False
270,1,1770515100.0,10002.077571107027,10002.384247984905,-3.066037759336868e-05,False
271,1,1770515400.0,10002.267811873253,10002.384247984905,-1.1640835701257414e-05,False
272,1,1770515700.0,10002.227020495015,10002.384247984905,-1.5719001189300923e-05,False
273,1,1770516000.0,10002.245514653474,10002.384247984905,-1.3870026184857606e-05,False
274,1,1770516300.0,10002.355986793773,10002.384247984905,-2.825445456896824e-06,False
275,1,1770516600.0,10002.314649592334,10002.384247984905,-6.958180254344687e-06,False
276,1,1770516900.0,10002.292698090407,10002.384247984905,-9.152807193569511e-06,False
277,1,1770517200.0,10002.375976990388,10002.384247984905,-8.269022976214676e-07,False
278,1,1770517500.0,10002.186941657033,10002.384247984905,-1.9725929636306122e-05,False
279,1,1770517800.0,10002.055137119398,10002.384247984905,-3.2903241601917746e-05,False
280,1,1770518100.0,10001.91720794047,10002.384247984905,-4.66928717048544e-05,False
281,1,1770518400.0,10001.957157205328,10002.384247984905,-4.269889748159687e-05,False
282,1,1770518700.0,10001.959998395123,10002.384247984905,-4.241484622698921e-05,False
283,1,1770519000.0,10001.804195084827,10002.384247984905,-5.799146340473704e-05,False
284,1,1770519300.0,10002.006434152361,10002.384247984905,-3.7772377382866456e-05,False
285,1,1770519600.0,10001.983168206565,10002.384247984905,-4.009841737685796e-05,False
286,1,1770519900.0,10001.89284246042,10002.384247984905,-4.9128838914925125e-05,False
287,1,1770520200.0,10001.90926453962,10002.384247984905,-4.748702244474607e-05,False
288,1,1770520500.0,10001.834800534378,10002.384247984905,-5.493164798556964e-05,False
289,1,1770520800.0,10001.942911284124,10002.384247984905,-4.4123150024855e-05,False
290,1,1770521100.0,10001.932183157018,10002.384247984905,-4.5195707011334755e-05,False
291,1,1770521400.0,10002.029832881566,10002.384247984905,-3.543306221312162e-05,False
292,1,1770521700.0,10001.855012047043,10002.384247984905,-5.291097849679527e-05,False
293,1,1770522000.0,10001.798319886775,10002.384247984905,-5.857884316406713e-05,False
294,1,1770522300.0,10001.642496699527,10002.384247984905,-7.415744756322585e-05,False
295,1,1770522600.0,10001.509025460775,10002.384247984905,-8.750138991170667e-05,False
296,1,1770522900.0,10001.504056665766,10002.384247984905,-8.799815097241169e-05,False
297,1,1770523200.0,10001.56508194381,10002.384247984905,-8.189707781511719e-05,False
298,1,1770523500.0,10001.637001188867,10002.384247984905,-7.470686763392561e-05,False
299,1,1770523800.0,10001.328864925466,10002.384247984905,-0.00010551314899252333,False
300,1,1770524100.0,10001.450444430835,10002.384247984905,-9.335809652160212e-05,False
301,1,1770524400.0,10001.677434491943,10002.384247984905,-7.066450112669578e-05,False
302,1,1770524700.0,10001.684376070993,10002.384247984905,-6.997050868675812e-05,False
303,1,1770525000.0,10001.579108794926,10002.384247984905,-8.049472705881596e-05,False
304,1,1770525300.0,10001.613425505157,10002.384247984905,-7.706387403615692e-05,False
305,1,1770525600.0,10001.576641296158,10002.384247984905,-8.074141811826442e-05,False
306,1,1770525900.0,10001.595970645336,10002.384247984905,-7.880894395027886e-05,False
307,1,1770526200.0,10001.589942695236,10002.384247984905,-7.941159527320374e-05,False
308,1,1770526500.0,10001.861510216302,10002.384247984905,-5.226131646639094e-05,False
309,1,1770526800.0,10001.723743386168,10002.384247984905,-6.603471555987172e-05,False
310,1,1770527100.0,10001.79106972264,10002.384247984905,-5.93036867569053e-05,False
311,1,1770527400.0,10001.984712187577,10002.384247984905,-3.994405607919736e-05,False
312,1,1770527700.0,10001.945847708404,10002.384247984905,-4.3829577591798076e-05,False
313,1,1770528000.0,10001.805400779196,10002.384247984905,-5.7870922707752035e-05,False
314,1,1770528300.0,10001.78671103137,10002.384247984905,-5.973945198673634e-05,False
315,1,1770528600.0,10001.592574893488,10002.384247984905,-7.914843819124034e-05,False
316,1,1770528900.0,10001.65779944362,10002.384247984905,-7.262753792242681e-05,False
317,1,1770529200.0,10001.609348501843,10002.384247984905,-7.747147718483793e-05,False
318,1,1770529500.0,10001.589179418188,10002.384247984905,-7.948790478397035e-05,False
319,1,1770529800.0,10001.578440275596,10002.384247984905,-8.05615630563905e-05,False
320,1,1770530100.0,10001.6581719475,10002.384247984905,-7.259029641367615e-05,False
321,1,1770530400.0,10001.46751606905,10002.384247984905,-9.165133963332181e-05,False
322,1,1770530700.0,10001.535496834113,10002.384247984905,-8.48548835706778e-05,False
323,1,1770531000.0,10001.795855250417,10002.384247984905,-5.882524805084434e-05,False
324,1,1770531300.0,10001.855244010847,10002.384247984905,-5.288778764564392e-05,False
325,1,1770531600.0,10001.840005875856,10002.384247984905,-5.441123791639966e-05,False
326,1,1770531900.0,10001.805509826878,10002.384247984905,-5.786002053893046e-05,False
327,1,1770532200.0,10001.612628859602,10002.384247984905,-7.714351960209355e-05,False
328,1,1770532500.0,10001.691692924032,10002.384247984905,-6.923899779311445e-05,False
329,1,1770532800.0,10001.601705602474,10002.384247984905,-7.823558493948801e-05,False
330,1,1770533100.0,10001.61141870577,10002.384247984905,-7.726450613913178e-05,False
331,1,1770533400.0,10001.594248827605,10002.384247984905,-7.898108468074666e-05,False
332,1,1770533700.0,10001.56234645363,10002.384247984905,-8.217056162792365e-05,False
333,1,1770534000.0,10001.556365884308,10002.384247984905,-8.276847600248578e-05,False
334,1,1770534300.0,10001.377775286026,10002.384247984905,-0.00010062327880287766,False
335,1,1770534600.0,10001.58242088708,10002.384247984905,-8.016359679304544e-05,False
336,1,1770534900.0,10001.570251175855,10002.384247984905,-8.138027782856347e-05,False
337,1,1770535200.0,10001.472274967611,10002.384247984905,-9.117556321404831e-05,False
338,1,1770535500.0,10001.511075546725,10002.384247984905,-8.729643018418524e-05,False
339,1,1770535800.0,10001.686833421509,10002.384247984905,-6.972483221051003e-05,False
340,1,1770536100.0,10001.678328701384,10002.384247984905,-7.057510149768854e-05,False
341,1,1770536400.0,10001.579129321492,10002.384247984905,-8.049267489150312e-05,False
342,1,1770536700.0,10001.64912437267,10002.384247984905,-7.349483823140655e-05,False
